unique ID,coll code,Collection,Project name,Project number,Street address,City,County,State/Province,Country,FAST Geographic,Primary archt/firm,Collaborators:,Client,Contributor notes,Notes,Number of items,AAA box #,AAA folder #,AAA roll #,Date on drawings,Date normalized,Media,Material types:,Set type,Processor,Processing completion date,Entry date:,Rev. date:,Pres. notes:,treatment completed A,treatment completed B,treatment completed C,treatment completed D,treatment completed E,Accession #,Holding institution:,Media[1],Media[2],Media[3],Media[4],Media[5],Media[6],Media_src[1],Media_src[2],Media_src[3],Media_src[4],Media_src[5],Media_src[6],Media[1][flag],Media[2][flag],Media[3][flag],Media[4][flag],Media[5][flag],Media[6][flag]
13941,FG,Fehr and Granger collection,Sutton County National Bank.,1183,606 Ratherview Place,Sonora,Sutton,Texas,United States,Texas--Sonora,Emerson Fehr,,,,Original tube number: 1183/SNB Preliminary.,,,,FGr264,1983,1983,"prints (ex. bluelines)
trace paper
paper","drawings
photographic","architectural/measured
preliminary",djc,,Mon Sep 27 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,tracing paper,Paper,,,,aat,aat,gmgpc,,,,0,0,0,,,
13942,FG,Fehr and Granger collection,Citizens State Bank. Additions.,1187,US Hwy 290 and 77,Giddings,Lee,Texas,United States,Texas--Giddings,Emerson Fehr,"Outsides of Austin, Landscape Architects-Planners",,,Original tube number: 1187/CSM Preliminary. Discarded one sepia (duplicate).,,,,FGr265.01;  FGr265.02; FGr265.03,"1982, 1983","1982, 1983","prints (ex. bluelines)
trace paper
paper
mylar
sepias (use barrier sheets)",drawings,"architectural/measured
preliminary
structural
mechanical/plumbing/HVAC
electrical
site/landscape ",djc,,Mon Sep 27 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,tracing paper,Paper,plastic drafting film,sepia prints,,aat,aat,gmgpc,aat,aat,,0,0,0,0,0,
13943,FG,Fehr and Granger collection,First United Methodist Church.,1188,US Hwy 79 and 81,Round Rock,Williamson,Texas,United States,Texas--Round Rock,Emerson Fehr,,,,Original tube numbers: 1188/FUM Preliminary and originals. Some drawings list project number as 1205.,,,,FGr266.01;  FGr266.02; FGr266.03; FGr266.04,"1983, 1984,
1985","1983, 1984, 1985","prints (ex. bluelines)
paper
mylar",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape ",djc,,Mon Sep 27 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,Paper,plastic drafting film,,,,aat,gmgpc,aat,,,,0,0,0,,,
13944,FG,Fehr and Granger collection,The Other Place. Rental office [headquarters].,1190,,New Braunfels,Comal,Texas,United States,Texas--New Braunfels,Emerson Fehr,,,,Original tube number: 1190/TOP.,,,,FGr267,1982,1982,"paper
mylar",drawings,"architectural/measured
site/landscape ",djc,,Mon Sep 27 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,Paper,plastic drafting film,,,,,gmgpc,aat,,,,,0,0,,,,
13945,FG,Fehr and Granger collection,AusCom headquarters and manufacturing facility.,1214,Dungan Lane,Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr,,,,Original tube number: 1214/ACO.,,,,FGr268,1984,1984,"paper
prints (ex. bluelines)
photocopies",drawings,"architectural/measured
site/landscape ",djc,,Mon Feb 21 00:00:00 CST 2011,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,Paper,reprographic copies,photocopies,,,,gmgpc,aat,aat,,,,0,0,0,,,
13946,FG,Fehr and Granger collection,Rockdale State Bank. Drive in facility.,1215,Hwy 79,Rockdale,Milam,Texas,United States,Texas--Rockdale,Emerson Fehr,,,,"Original tube numbers: 1215/RDF, Preliminary and Originals",,,,FGr269.01; FGr269.02; FGr269.03 ,"1984, 1985","1984, 1985","paper
prints (ex. bluelines)
mylar",drawings,"architectural/measured
structural
electrical
mechanical/plumbing/HVAC
preliminary",djc,,Mon Feb 21 00:00:00 CST 2011,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,reprographic copies,plastic drafting film,,,,gmgpc,aat,aat,,,,0,0,0,,,
13947,FG,Fehr and Granger collection,Tower Shopping Center. Highland Professional Building.,1220,I-35 and Hwy. 81,Round Rock,Williamson,Texas,United States,Texas--Round Rock,Emerson Fehr,TK Consulting Engineers,"Boutelle Davis, Development and Construction",,"Original tube numbers: Boutelle Davis, Round rock Shopping Center and offices.",,,,FGr270.01; FGr270.02; FGr270.03 ,1984,1984,"paper
prints (ex. bluelines)
sepias (use barrier sheets)
photocopies",drawings,"architectural/measured
structural
electrical
mechanical/plumbing/HVAC
preliminary
site/landscape ",djc,,Mon Feb 21 00:00:00 CST 2011,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,reprographic copies,sepia prints,photocopies,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13948,FG,Fehr and Granger collection,Commercial National Bank. Drive-in.,1230,Bell Ave. and Hwy. 81,Beeville,Bee,Texas,United States,Texas--Beeville,Emerson Fehr,"Gerling-Thomas Ward, Inc. Consulting Engineers",,,Original tube numbers:1230/CND.,,,,FGr271.01; FGr272.02; FGr272.03,1984,1984,"paper
prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"architectural/measured
electrical
preliminary
site/landscape 
presentation",djc,,Mon Feb 27 00:00:00 CST 2012,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,reprographic copies,sepia prints,,,,gmgpc,aat,aat,,,,0,0,0,,,
13949,FG,Fehr and Granger collection,Fargo Energy Corp. Corporate offices.,1232,,Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr,Talex Inc. Engineers,,,Original tube number: unmarked.,,,,FGr272,1985,1985,"paper
trace paper
mylar
sepias (use barrier sheets)",drawings,"architectural/measured
electrical
structural",nts/djc,,Mon Feb 27 00:00:00 CST 2012,,E fasteners/rehouse,,,,,y,2009011.0,,Paper,tracing paper,plastic drafting film,sepia prints,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13950,FG,Fehr and Granger collection,State of Texas Supreme Court Buildng. Addition.,1242,15th and Lavaca,Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr,,,,Original tube number: unmarked.  12-story addition and basement.,,,,FGr273,1984,1984,prints (ex. bluelines),drawings,"architectural/measured
presentation",nts/djc,,Mon Feb 27 00:00:00 CST 2012,,E fasteners/rehouse,,,,,y,2009011.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13951,FG,Fehr and Granger collection,Kimball residence.,,,,,,United States,,Fehr and Granger,,Kimball,,Original tube number: Kimball residence.,,,,FGr274,1956,1956,"trace paper
paper
sepias (use barrier sheets)",drawings,architectural/measured,nts/djc,,Mon Feb 27 00:00:00 CST 2012,,E fasteners/rehouse,,,,,y,2009011.0,,tracing paper,Paper,sepia prints,,,,aat,gmgpc,aat,,,,0,0,0,,,
13952,FG,Fehr and Granger collection,Meredith residence.,446,,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,Meredith,,Original tube number: unmarked.,,,,FGr275,1952,1952,"trace paper
paper",drawings,"architectural/measured
presentation",nts/djc,,Mon Feb 27 00:00:00 CST 2012,,E fasteners/rehouse,,,,,y,2009011.0,,tracing paper,Paper,,,,,aat,gmgpc,,,,,0,0,,,,
13953,FG,Fehr and Granger collection,House Beautiful Building Manual.,1858,,,,,United States,,Thome Planners,,,,Original tube number: unmarked. “What a client brought in for architect’s guidance.”,,,,FGr276,1950s,1950s,"paper
prints (ex. bluelines)",drawings,"architectural/measured
presentation
site/landscape ",nts/djc,,Mon Feb 27 00:00:00 CST 2012,,E fasteners/rehouse,,,,,y,2009011.0,,Paper,reprographic copies,,,,,gmgpc,aat,,,,,0,0,,,,
13954,FG,Fehr and Granger collection,Unidentified housing projects [apartments].,,,Austin,Travis,Texas,United States,Texas--Austin,unidentified | contributor,,,,Original tube number: unmarked. Other locations on drawings.,,,,FGr277,undated,undated,paper,drawings,"architectural/measured
site/landscape ",nts/djc,,Mon Feb 27 00:00:00 CST 2012,,E fasteners/rehouse,,,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
