unique ID,Project name,Place name[1],Place name[2],Place name[3],project_name_flag
1346,"Fulton National Bank building (Atlanta, Ga.).","Fulton National Bank building (Atlanta, Ga",,,0
1347,Singleton funeral home.,Singleton funeral home,,,0
1348,Mr. and Mrs. G.F. Mann residence.,Mr.and Mrs. G.F. Mannresidence.,and Mrs. G.F. Mannresidence,Mr,0
1349,Gabert Auto Works building.,Gabert Auto Works building,,,0
1350,Gabriel Packing Co. building. Sheep Arattoir.,Gabriel Packing Co.building.,building,Gabriel Packing Co,0
1351,"Municipal Buildings (Gainsville, Tex.).","Municipal Buildings (Gainsville, Tex",,,0
1352,Burnett garage and servant’s house.,Burnett garage and servant’s house,,,0
1353,Lone Star Gas Co. garage building.,Lone Star Gas Co.garagebuilding.,garagebuilding,Lone Star Gas Co,0
1354,Garage building for Mr. S.J. & Mr. Sol Gordon Lesee and Mr. S.J. Westheimer.,Garage building for Mr,,,0
1355,R.S. Sterling garage building.,R.S. Sterling garagebuilding.,S. Sterling garagebuilding,R,0
1356,Leonard Brothers garage building.,Leonard Brothers garage building,,,0
1357,Texas & Pacific Railway Co. garage building.,Texas & Pacific Railway Co.garagebuilding.,garagebuilding,Texas & Pacific Railway Co,0
1358,Garage building.,Garage building,,,0
1359,Mastin Motor Co. garage building and ramp.,Mastin Motor Co.garagebuilding and ramp.,garagebuilding and ramp,Mastin Motor Co,0
1360,Percy Garrett Motor Co. garage sales/service station.,Percy Garrett Motor Co.garage sales/servicestation.,garage sales/servicestation,Percy Garrett Motor Co,0
1361,Fort Worth Power and Light Co. Garage transformer storage.,Fort Worth Power and Light Co.Garage transformer storage.,Garage transformer storage,Fort Worth Power and Light Co,0
1362,Ridglea Country Club building. Garden room. Addition.,Ridglea Country Club building.Gardenroom.,Gardenroom,Ridglea Country Club building,0
1363,Garland Independent School District. Garland High School. Electrical and lighting sysytem.,Garland Independent School District.Garland HighSchool.,Garland HighSchool,Garland Independent School District,0
1364,Laughlin residence. Additions.,Laughlin residence,,,0
1365,Gatesville School for Boys. Chapel.,Gatesville School for Boys.Chapel.,Chapel,Gatesville School for Boys,0
1366,Mulen bay shore cottage.,Mulen bay shore cottage,,,0
1367,Mulen bay shore cottage. Garage and servant’s quarters.,Mulen bay shore cottage.Garage and servant’squarters.,Garage and servant’squarters,Mulen bay shore cottage,0
1368,"General Motors Corp. Training Center (Salt Lake City, Utah.). Addition and alteration.","General Motors Corp.Training Center (SaltLake City, Utah.","Training Center (SaltLake City, Utah",General Motors Corp,0
1369,George A. Hormel and Co. building. Retaining wall.,George A.Hormel and Co.building.,Hormel and Co.building,George A,0
1370,Warmstrong residence. Remodeling.,Warmstrong residence,,,0
1371,Gilmer Independent School District. Gilmer Elementary School. Additions and alterations.,Gilmer Independent School District.Gilmer ElementarySchool.,Gilmer ElementarySchool,Gilmer Independent School District,0
1372,Gilmer Independent School District. Gilmer Elementary School. Remodeling of old high school building.,Gilmer Independent School District.Gilmer Elementary School. Remodeling of old high schoolbuilding.,Gilmer Elementary School. Remodeling of old high schoolbuilding,Gilmer Independent School District,0
1373,Gilmer Independent School District. Gilmer Junior High School. Alterations.,Gilmer Independent School District.Gilmer Junior HighSchool.,Gilmer Junior HighSchool,Gilmer Independent School District,0
1374,Gilmer Independent School District. Gilmer school revisions. Addition to elementary school?,Gilmer Independent School District.Gilmerschool revisions.,Gilmerschool revisions,Gilmer Independent School District,0
1375,Gainsville Independent School District. Girl's training school school building.,Gainsville Independent School District.Girl's training school schoolbuilding.,Girl's training school schoolbuilding,Gainsville Independent School District,0
1376,Gladewater Municipal Airport. Construction plans.,Gladewater Municipal Airport,,,0
1377,Gladstone Apartment Houses.,Gladstone Apartment Houses,,,0
1378,Seminole Consolidated School District #1. Unidentified grade and high school.,Seminole Consolidated School District #1.Unidentified grade and highschool.,Unidentified grade and highschool,Seminole Consolidated School District #1,0
1379,Brownwood Independent School District. Unidentified graded school building.,Brownwood Independent School District.Unidentified graded schoolbuilding.,Unidentified graded schoolbuilding,Brownwood Independent School District,0
1380,Grand Apartments.,Grand Apartments,,,0
1381,"Greater Fort Worth International Airport. Amon G. Carter Field. Street lighting, apron, runway and parking area marking.","Greater Fort Worth International Airport.Amon G. Carter Field. Street lighting, apron, runway andparking area marking.","Amon G. Carter Field. Street lighting, apron, runway andparking area marking",Greater Fort Worth International Airport,0
1382,"Ground storage tank (Richardson, Tex.).","Ground storage tank (Richardson, Tex",,,0
1383,Gulf Publishing Co. building. Southwest corner. One story addition.,Gulf Publishing Co.building.,building,Gulf Publishing Co,0
1384,Foley residence.,Foley residence,,,0
1385,Sundown Independent School District. Unidentified school. Gym and shop. Addition.,Sundown Independent School District.Unidentified school. Gym andshop.,Unidentified school. Gym andshop,Sundown Independent School District,0
1386,Shiloh Independent School District. Unidentified gymnasium.,Shiloh Independent School District.Unidentifiedgymnasium.,Unidentifiedgymnasium,Shiloh Independent School District,0
1387,Amherst Independent School District. Unidentified gymnasium.,Amherst Independent School District.Unidentifiedgymnasium.,Unidentifiedgymnasium,Amherst Independent School District,0
1388,Clairette Independent School District. Gymnasium.,Clairette Independent School District.Gymnasium.,Gymnasium,Clairette Independent School District,0
1389,Star Independent School District. Unidentified gymnasium.,Star Independent School District.Unidentifiedgymnasium.,Unidentifiedgymnasium,Star Independent School District,0
1390,Star Independent School District. Unidentified gymnasium.,Star Independent School District.Unidentifiedgymnasium.,Unidentifiedgymnasium,Star Independent School District,0
1391,Texarkana Independent School District. Gymnasium.,Texarkana Independent School District.Gymnasium.,Gymnasium,Texarkana Independent School District,0
1392,Pecos Independent School District. Unidentified gymnasium. Additions.,Pecos Independent School District.Unidentifiedgymnasium.,Unidentifiedgymnasium,Pecos Independent School District,0
1393,Olney Independent School District. Unidentified gymnasium. Additions and alterations. Proposed.,Olney Independent School District.Unidentifiedgymnasium.,Unidentifiedgymnasium,Olney Independent School District,0
1394,Olney Independent School District. Unidentified gymnasium and bandroom.,Olney Independent School District.Unidentifiedgymnasium and bandroom.,Unidentifiedgymnasium and bandroom,Olney Independent School District,0
1395,Clairette Independent School District. Gymnasium and girl's restroom.,Clairette Independent School District.Gymnasium and girl's restroom.,Gymnasium and girl's restroom,Clairette Independent School District,0
1396,Proctor Independent School District. Unidentified gymnasium and school building.,Proctor Independent School District.Unidentified gymnasium and schoolbuilding.,Unidentified gymnasium and schoolbuilding,Proctor Independent School District,0
1397,Wilmer-Hutchins Independent School District. Gymnasium building.,Wilmer-Hutchins Independent School District.Gymnasiumbuilding.,Gymnasiumbuilding,Wilmer-Hutchins Independent School District,0
1398,Meacham residence.,Meacham residence,,,0
1399,Vendavear residence.,Vendavear residence,,,0
1400,Burden residence. Addition and remodeling.,Burden residence,,,0
1401,Haitian American Meat and Provisions Co. packing plant.,Haitian American Meat and Provisions Co.packingplant.,packingplant,Haitian American Meat and Provisions Co,0
1402,Hall Building.,Hall Building,,,0
1403,Hardin-Simmons University. Sandefer Memorial Library and Administration Building.,Hardin-Simmons University.Sandefer Memorial Library and AdministrationBuilding.,Sandefer Memorial Library and AdministrationBuilding,Hardin-Simmons University,0
1404,Houston Independent School District. Harper Colored School. New building.,Houston Independent School District.Harper Colored School. Newbuilding.,Harper Colored School. Newbuilding,Houston Independent School District,0
1405,Harris Clinic Building. Alterations.,Harris Clinic Building,,,0
1406,Harris County Criminal Courts and Jail Building.,Harris County Criminal Courts and Jail Building,,,0
1407,Harris Memorial Methodist Hospital. Additions and alterations.,Harris Memorial Methodist Hospital,,,0
1408,Harris Memorial Methodist Hospital. Remodeling.,Harris Memorial Methodist Hospital,,,0
1409,East Texas Baptist College. Harvey Daniel Bruce Hall.,East Texas Baptist College.Harvey Daniel BruceHall.,Harvey Daniel BruceHall,East Texas Baptist College,0
1410,Bowie-Cass Electirc Co-op. Headquarters facilities. Additions and alterations. Proposed.,Bowie-Cass Electirc Co-op,,,0
1411,Lamar Co. Electrical Coop Assn. Headquarters building. Proposed.,Lamar Co.Electrical Coop Assn. Headquartersbuilding.,Electrical Coop Assn. Headquartersbuilding,Lamar Co,0
1412,"Limestone Electric Coop., Inc. headquarters building.","Limestone Electric Coop., Inc. headquartersbuilding.",", Inc. headquartersbuilding",Limestone Electric Coop,0
1413,Dalhart Independent School District. Health and physical education building.,Dalhart Independent School District.Health and physical educationbuilding.,Health and physical educationbuilding,Dalhart Independent School District,0
1414,Henderson County Memorial Hospital. Additions and alterations.,Henderson County Memorial Hospital,,,0
1415,Plainview Independent School District. Unidentified high school. Athletic field.,Plainview Independent School District.Unidentified high school. Athleticfield.,Unidentified high school. Athleticfield,Plainview Independent School District,0
1416,Clarksville Independent School District. Unidentified high school building.,Clarksville Independent School District.Unidentified high schoolbuilding.,Unidentified high schoolbuilding,Clarksville Independent School District,0
1417,Cleburne Independent School District. Unidentified high school building.,Cleburne Independent School District.Unidentified high schoolbuilding.,Unidentified high schoolbuilding,Cleburne Independent School District,0
1418,Plainview Independent School District. Unidentified high school building.,Plainview Independent School District.Unidentified high schoolbuilding.,Unidentified high schoolbuilding,Plainview Independent School District,0
1419,Athens Independent School District. Unidentified high school building.,Athens Independent School District.Unidentified high schoolbuilding.,Unidentified high schoolbuilding,Athens Independent School District,0
1420,Chance Vought Aircraft high speed wind tunnel facilities.,Chance Vought Aircraft high speed wind tunnel facilities,,,0
1421,Hillcrest Clinic building.,Hillcrest Clinic building,,,0
1422,Plainview Independent School District. Hillcrest Elementary School.,Plainview Independent School District.Hillcrest ElementarySchool.,Hillcrest ElementarySchool,Plainview Independent School District,0
1423,Hillcrest Memorial Hospital. Morningside Apartments. Addition and alteration.,Hillcrest Memorial Hospital.MorningsideApartments.,MorningsideApartments,Hillcrest Memorial Hospital,0
1424,Tarleton State College. Home economics building. Additions and alterations.,Tarleton State College.Home economicsbuilding.,Home economicsbuilding,Tarleton State College,0
1425,Tarrant County Youth Center. Home for boys.,Tarrant County Youth Center,,,0
1426,"Home for neglected and dependent children (Harris County, Tex.).","Home for neglected and dependent children (Harris County, Tex",,,0
1427,Sudan Independent School District. Unidentified school. Homemaking building.,Sudan Independent School District.Unidentified school. Homemakingbuilding.,Unidentified school. Homemakingbuilding,Sudan Independent School District,0
1428,Commerce Independent School District. Homemaking cottage.,Commerce Independent School District.Homemakingcottage.,Homemakingcottage,Commerce Independent School District,0
1429,Mt. Gilead Baptist Church hospital. Remodeling.,Mt.Gilead Baptist Churchhospital.,Gilead Baptist Churchhospital,Mt,0
1430,Texas and Pacific Railway Co. Hot brine defrost system.,Texas and Pacific Railway Co,,,0
1431,Sheffield hotel.,Sheffield hotel,,,0
1432,"Unidentified hotel building (Lubbock, Tex.).","Unidentified hotel building (Lubbock, Tex",,,0
1433,Mr. A. Nave hotel building.,Mr.A. Nave hotelbuilding.,A. Nave hotelbuilding,Mr,0
1434,Hotel building.,Hotel building,,,0
1435,Stephenville Hotel Co. hotel  building.,Stephenville Hotel Co.hotelbuilding.,hotelbuilding,Stephenville Hotel Co,0
1436,Charles Long hotel building.,Charles Long hotel building,,,0
1437,Lubbock Hotel Co. hotel building. Addition.,Lubbock Hotel Co.hotelbuilding.,hotelbuilding,Lubbock Hotel Co,0
1438,Mr. Clarence Scharbauer hotel building. Addition.,Mr.Clarence Scharbauer hotelbuilding.,Clarence Scharbauer hotelbuilding,Mr,0
1439,"Hotel Coriga buidling (Albuquerque, N.M.).","Hotel Coriga buidling (Albuquerque, N",,,0
1440,"Hilton Hotel (Fort Worth, Tex.). Hotel decorating contract.","Hilton Hotel (Fort Worth, Tex.).Hotel decorating contract.",).Hotel decorating contract,"Hilton Hotel (Fort Worth, Tex",0
